Timestamp,Speed,dist,left_angle,right_angle,pitch,roll,yaw,velX,velY,velZ,AbsTime
3600.4944,10.5400,62.8000,5.1800,10.5400,2.2656,3.1016,172.4063,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.1664
3600.5143,10.5400,62.8000,5.1800,10.5400,2.2656,3.1094,172.4141,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.1864
3600.5146,10.5400,62.8000,5.1800,10.5400,2.2656,3.1094,172.4141,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.1867
3600.5345,10.5400,62.8000,5.1800,10.5400,2.2656,3.1016,172.4219,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.2066
3600.5348,10.5400,62.8000,5.1800,10.5400,2.2656,3.1016,172.4219,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.2069
3600.5541,10.5400,62.8000,5.1800,10.5400,2.2734,3.1016,172.4297,-6.8594,0.8125,0.0156,2021-06-04 13:38:52.2262
3600.5544,10.5400,62.8000,5.1800,10.5400,2.2734,3.1016,172.4297,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2265
3600.5678,10.5400,62.3000,5.1900,10.6100,2.2734,3.1016,172.4297,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2399
3600.5679,10.6100,62.3000,5.1900,10.6100,2.2734,3.1016,172.4297,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2400
3600.5743,10.6100,62.3000,5.1900,10.6100,2.2656,3.1016,172.4375,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2464
3600.5746,10.6100,62.3000,5.1900,10.6100,2.2656,3.1016,172.4375,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2467
3600.5946,10.6100,62.3000,5.1900,10.6100,2.2656,3.0938,172.4453,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.2667
3600.5949,10.6100,62.3000,5.1900,10.6100,2.2656,3.0938,172.4453,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.2670
3600.6141,10.6100,62.3000,5.1900,10.6100,2.2656,3.0859,172.4609,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.2862
3600.6144,10.6100,62.3000,5.1900,10.6100,2.2656,3.0859,172.4609,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.2865
3600.6344,10.6100,62.3000,5.1900,10.6100,2.2578,3.0781,172.4688,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3065
3600.6347,10.6100,62.3000,5.1900,10.6100,2.2578,3.0781,172.4688,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3068
3600.6546,10.6100,62.3000,5.1900,10.6100,2.2656,3.0703,172.4844,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3267
3600.6549,10.6100,62.3000,5.1900,10.6100,2.2656,3.0703,172.4844,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3270
3600.6678,10.6100,62.3000,5.3200,10.7200,2.2656,3.0703,172.4844,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3399
3600.6679,10.7200,62.3000,5.3200,10.7200,2.2656,3.0703,172.4844,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3400
3600.6743,10.7200,62.3000,5.3200,10.7200,2.2500,3.0625,172.4922,-6.8594,0.8125,0.0313,2021-06-04 13:38:52.3463
3600.6746,10.7200,62.3000,5.3200,10.7200,2.2500,3.0625,172.4922,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.3467
3600.6944,10.7200,62.3000,5.3200,10.7200,2.2656,3.0547,172.5078,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.3665
3600.6947,10.7200,62.3000,5.3200,10.7200,2.2656,3.0547,172.5078,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.3668
3600.7147,10.7200,62.3000,5.3200,10.7200,2.2578,3.0469,172.5156,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.3867
3600.7150,10.7200,62.3000,5.3200,10.7200,2.2578,3.0469,172.5156,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.3870
3600.7342,10.7200,62.3000,5.3200,10.7200,2.2500,3.0313,172.5234,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4063
3600.7345,10.7200,62.3000,5.3200,10.7200,2.2500,3.0313,172.5234,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4066
3600.7544,10.7200,62.3000,5.3200,10.7200,2.2578,3.0078,172.5391,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4265
3600.7547,10.7200,62.3000,5.3200,10.7200,2.2578,3.0078,172.5391,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4268
3600.7678,10.7200,62.4400,5.3500,10.7000,2.2578,3.0078,172.5391,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4399
3600.7679,10.7000,62.4400,5.3500,10.7000,2.2578,3.0078,172.5391,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4400
3600.7740,10.7000,62.4400,5.3500,10.7000,2.2500,2.9922,172.5547,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4461
3600.7744,10.7000,62.4400,5.3500,10.7000,2.2500,2.9922,172.5547,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4464
3600.7943,10.7000,62.4400,5.3500,10.7000,2.2656,2.9688,172.5625,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4663
3600.7946,10.7000,62.4400,5.3500,10.7000,2.2656,2.9688,172.5625,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4667
3600.8145,10.7000,62.4400,5.3500,10.7000,2.2578,2.9609,172.5781,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.4866
3600.8148,10.7000,62.4400,5.3500,10.7000,2.2578,2.9609,172.5781,-6.8438,0.7969,0.0313,2021-06-04 13:38:52.4869
3600.8341,10.7000,62.4400,5.3500,10.7000,2.2656,2.9375,172.5859,-6.8438,0.7969,0.0313,2021-06-04 13:38:52.5062
3600.8344,10.7000,62.4400,5.3500,10.7000,2.2656,2.9375,172.5859,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5065
3600.8543,10.7000,62.4400,5.3500,10.7000,2.2656,2.9141,172.6016,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5264
3600.8546,10.7000,62.4400,5.3500,10.7000,2.2656,2.9141,172.6016,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5267
3600.8684,10.7000,62.8600,5.3500,10.5600,2.2656,2.9141,172.6016,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5405
3600.8693,10.5600,62.8600,5.3500,10.5600,2.2656,2.9141,172.6016,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5414
3600.8745,10.5600,62.8600,5.3500,10.5600,2.2578,2.8984,172.6094,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5466
3600.8749,10.5600,62.8600,5.3500,10.5600,2.2578,2.8984,172.6094,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5469
3600.8941,10.5600,62.8600,5.3500,10.5600,2.2656,2.8750,172.6250,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5662
3600.8944,10.5600,62.8600,5.3500,10.5600,2.2656,2.8750,172.6250,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5665
3600.9143,10.5600,62.8600,5.3500,10.5600,2.2500,2.8516,172.6328,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5864
3600.9147,10.5600,62.8600,5.3500,10.5600,2.2500,2.8516,172.6328,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.5867
3600.9346,10.5600,62.8600,5.3500,10.5600,2.2578,2.8359,172.6406,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6067
3600.9349,10.5600,62.8600,5.3500,10.5600,2.2578,2.8359,172.6406,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6070
3600.9542,10.5600,62.8600,5.3500,10.5600,2.2500,2.8125,172.6484,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6262
3600.9545,10.5600,62.8600,5.3500,10.5600,2.2500,2.8125,172.6484,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6265
3600.9678,10.5600,63.1500,5.3500,10.4500,2.2500,2.8125,172.6484,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6399
3600.9679,10.4500,63.1500,5.3500,10.4500,2.2500,2.8125,172.6484,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6400
3600.9744,10.4500,63.1500,5.3500,10.4500,2.2422,2.7969,172.6563,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6464
3600.9747,10.4500,63.1500,5.3500,10.4500,2.2422,2.7969,172.6563,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6468
3600.9946,10.4500,63.1500,5.3500,10.4500,2.2500,2.7656,172.6641,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6667
3600.9949,10.4500,63.1500,5.3500,10.4500,2.2500,2.7656,172.6641,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6670
3601.0142,10.4500,63.1500,5.3500,10.4500,2.2344,2.7344,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6863
3601.0145,10.4500,63.1500,5.3500,10.4500,2.2344,2.7344,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.6866
3601.0344,10.4500,63.1500,5.3500,10.4500,2.2500,2.7031,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7065
3601.0347,10.4500,63.1500,5.3500,10.4500,2.2500,2.7031,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7068
3601.0547,10.4500,63.1500,5.3500,10.4500,2.2344,2.6797,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7267
3601.0550,10.4500,63.1500,5.3500,10.4500,2.2344,2.6797,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7270
3601.0678,10.4500,64.2500,5.3200,10.2700,2.2344,2.6797,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7399
3601.0679,10.2700,64.2500,5.3200,10.2700,2.2344,2.6797,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7400
3601.0742,10.2700,64.2500,5.3200,10.2700,2.2344,2.6484,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7463
3601.0746,10.2700,64.2500,5.3200,10.2700,2.2344,2.6484,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7466
3601.0944,10.2700,64.2500,5.3200,10.2700,2.2344,2.6172,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7665
3601.0948,10.2700,64.2500,5.3200,10.2700,2.2344,2.6172,172.6797,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7669
3601.1140,10.2700,64.2500,5.3200,10.2700,2.2188,2.5938,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7861
3601.1144,10.2700,64.2500,5.3200,10.2700,2.2188,2.5938,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.7864
3601.1343,10.2700,64.2500,5.3200,10.2700,2.2344,2.5625,172.6719,-6.8594,0.7969,0.0313,2021-06-04 13:38:52.8063
3601.1346,10.2700,64.2500,5.3200,10.2700,2.2344,2.5625,172.6719,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8067
3601.1545,10.2700,64.2500,5.3200,10.2700,2.2266,2.5469,172.6719,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8266
3601.1548,10.2700,64.2500,5.3200,10.2700,2.2266,2.5469,172.6719,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8269
3601.1678,10.2700,64.1300,5.3200,10.0800,2.2266,2.5469,172.6719,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8399
3601.1679,10.0800,64.1300,5.3200,10.0800,2.2266,2.5469,172.6719,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8400
3601.1741,10.0800,64.1300,5.3200,10.0800,2.2266,2.5234,172.6641,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8462
3601.1745,10.0800,64.1300,5.3200,10.0800,2.2266,2.5234,172.6641,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8466
3601.1943,10.0800,64.1300,5.3200,10.0800,2.2266,2.5000,172.6641,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8664
3601.1946,10.0800,64.1300,5.3200,10.0800,2.2266,2.5000,172.6641,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8667
3601.2146,10.0800,64.1300,5.3200,10.0800,2.2266,2.4844,172.6563,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8867
3601.2149,10.0800,64.1300,5.3200,10.0800,2.2266,2.4844,172.6563,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.8870
3601.2347,10.0800,64.1300,5.3200,10.0800,2.2266,2.4688,172.6563,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9068
3601.2350,10.0800,64.1300,5.3200,10.0800,2.2266,2.4688,172.6563,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9071
3601.2550,10.0800,64.1300,5.3200,10.0800,2.2344,2.4453,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9271
3601.2553,10.0800,64.1300,5.3200,10.0800,2.2344,2.4453,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9274
3601.2678,10.0800,63.8900,5.4400,10.0400,2.2344,2.4453,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9399
3601.2679,10.0400,63.8900,5.4400,10.0400,2.2344,2.4453,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9400
3601.2753,10.0400,63.8900,5.4400,10.0400,2.2422,2.4219,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9474
3601.2756,10.0400,63.8900,5.4400,10.0400,2.2422,2.4219,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9477
3601.2955,10.0400,63.8900,5.4400,10.0400,2.2344,2.4063,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9676
3601.2959,10.0400,63.8900,5.4400,10.0400,2.2344,2.4063,172.6484,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9679
3601.3151,10.0400,63.8900,5.4400,10.0400,2.2344,2.3906,172.6406,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9872
3601.3161,10.0400,63.8900,5.4400,10.0400,2.2344,2.3906,172.6406,-6.8594,0.7813,0.0313,2021-06-04 13:38:52.9882
3601.3354,10.0400,63.8900,5.4400,10.0400,2.2422,2.3750,172.6406,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0075
3601.3364,10.0400,63.8900,5.4400,10.0400,2.2422,2.3750,172.6406,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0085
3601.3542,10.0400,63.8900,5.4400,10.0400,2.2344,2.3594,172.6328,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0263
3601.3545,10.0400,63.8900,5.4400,10.0400,2.2344,2.3594,172.6328,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0266
3601.3678,10.0400,64.0900,5.5300,10.0000,2.2344,2.3594,172.6328,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0399
3601.3679,10.0000,64.0900,5.5300,10.0000,2.2344,2.3594,172.6328,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0400
3601.3744,10.0000,64.0900,5.5300,10.0000,2.2500,2.3438,172.6250,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0465
3601.3747,10.0000,64.0900,5.5300,10.0000,2.2500,2.3438,172.6250,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0468
3601.3947,10.0000,64.0900,5.5300,10.0000,2.2422,2.3281,172.6250,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0668
3601.3950,10.0000,64.0900,5.5300,10.0000,2.2422,2.3281,172.6250,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0671
3601.4142,10.0000,64.0900,5.5300,10.0000,2.2500,2.3203,172.6172,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.0863
3601.4146,10.0000,64.0900,5.5300,10.0000,2.2500,2.3203,172.6172,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.0866
3601.4345,10.0000,64.0900,5.5300,10.0000,2.2578,2.3047,172.6094,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1066
3601.4348,10.0000,64.0900,5.5300,10.0000,2.2578,2.3047,172.6094,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.1069
3601.4541,10.0000,64.0900,5.5300,10.0000,2.2578,2.2969,172.6094,-6.8594,0.7813,0.0313,2021-06-04 13:38:53.1261
3601.4544,10.0000,64.0900,5.5300,10.0000,2.2578,2.2969,172.6094,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1265
3601.4678,10.0000,63.6600,5.8000,10.1000,2.2578,2.2969,172.6094,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1399
3601.4679,10.1000,63.6600,5.8000,10.1000,2.2578,2.2969,172.6094,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1400
3601.4743,10.1000,63.6600,5.8000,10.1000,2.2734,2.2734,172.6016,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1464
3601.4746,10.1000,63.6600,5.8000,10.1000,2.2734,2.2734,172.6016,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1467
3601.4945,10.1000,63.6600,5.8000,10.1000,2.2734,2.2656,172.6016,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1666
3601.4948,10.1000,63.6600,5.8000,10.1000,2.2734,2.2656,172.6016,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1669
3601.5141,10.1000,63.6600,5.8000,10.1000,2.2813,2.2500,172.5938,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1862
3601.5144,10.1000,63.6600,5.8000,10.1000,2.2813,2.2500,172.5938,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.1865
3601.5343,10.1000,63.6600,5.8000,10.1000,2.2813,2.2422,172.5938,-6.8594,0.7813,0.0156,2021-06-04 13:38:53.2064
3601.5346,10.1000,63.6600,5.8000,10.1000,2.2813,2.2422,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2067
3601.5546,10.1000,63.6600,5.8000,10.1000,2.2891,2.2344,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2267
3601.5549,10.1000,63.6600,5.8000,10.1000,2.2891,2.2344,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2270
3601.5678,10.1000,63.6400,5.8700,9.9900,2.2891,2.2344,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2399
3601.5679,9.9900,63.6400,5.8700,9.9900,2.2891,2.2344,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2400
3601.5741,9.9900,63.6400,5.8700,9.9900,2.2969,2.2266,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2462
3601.5745,9.9900,63.6400,5.8700,9.9900,2.2969,2.2266,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2465
3601.5943,9.9900,63.6400,5.8700,9.9900,2.2969,2.2188,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2664
3601.5947,9.9900,63.6400,5.8700,9.9900,2.2969,2.2188,172.5938,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2667
3601.6146,9.9900,63.6400,5.8700,9.9900,2.3047,2.2031,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2867
3601.6150,9.9900,63.6400,5.8700,9.9900,2.3047,2.2031,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.2870
3601.6342,9.9900,63.6400,5.8700,9.9900,2.3125,2.1953,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3063
3601.6345,9.9900,63.6400,5.8700,9.9900,2.3125,2.1953,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3066
3601.6544,9.9900,63.6400,5.8700,9.9900,2.3203,2.1797,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3265
3601.6547,9.9900,63.6400,5.8700,9.9900,2.3203,2.1797,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3268
3601.6678,9.9900,63.4200,5.8500,9.9200,2.3203,2.1797,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3399
3601.6679,9.9200,63.4200,5.8500,9.9200,2.3203,2.1797,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3400
3601.6747,9.9200,63.4200,5.8500,9.9200,2.3281,2.1719,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3467
3601.6750,9.9200,63.4200,5.8500,9.9200,2.3281,2.1719,172.6016,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3470
3601.6942,9.9200,63.4200,5.8500,9.9200,2.3281,2.1563,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3663
3601.6945,9.9200,63.4200,5.8500,9.9200,2.3281,2.1563,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3666
3601.7144,9.9200,63.4200,5.8500,9.9200,2.3516,2.1484,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3865
3601.7147,9.9200,63.4200,5.8500,9.9200,2.3516,2.1484,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.3868
3601.7340,9.9200,63.4200,5.8500,9.9200,2.3516,2.1484,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4061
3601.7343,9.9200,63.4200,5.8500,9.9200,2.3516,2.1484,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4064
3601.7542,9.9200,63.4200,5.8500,9.9200,2.3594,2.1563,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4263
3601.7546,9.9200,63.4200,5.8500,9.9200,2.3594,2.1563,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.4267
3601.7678,9.9200,63.1100,5.9100,9.9200,2.3594,2.1563,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.4399
3601.7679,9.9200,63.1100,5.9100,9.9200,2.3594,2.1563,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.4400
3601.7745,9.9200,63.1100,5.9100,9.9200,2.3672,2.1641,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.4466
3601.7748,9.9200,63.1100,5.9100,9.9200,2.3672,2.1641,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4469
3601.7941,9.9200,63.1100,5.9100,9.9200,2.3594,2.1797,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4662
3601.7944,9.9200,63.1100,5.9100,9.9200,2.3594,2.1797,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4665
3601.8143,9.9200,63.1100,5.9100,9.9200,2.3828,2.1953,172.6094,-6.8594,0.7969,0.0156,2021-06-04 13:38:53.4864
3601.8146,9.9200,63.1100,5.9100,9.9200,2.3828,2.1953,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.4867
3601.8345,9.9200,63.1100,5.9100,9.9200,2.3750,2.2109,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5066
3601.8349,9.9200,63.1100,5.9100,9.9200,2.3750,2.2109,172.6094,-6.8438,0.7969,0.0156,2021-06-04 13:38:53.5069
3601.8541,9.9200,63.1100,5.9100,9.9200,2.3828,2.2344,172.6094,-6.8438,0.7969,0.0156,2021-06-04 13:38:53.5262
3601.8544,9.9200,63.1100,5.9100,9.9200,2.3828,2.2344,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5265
3601.8678,9.9200,63.1100,5.8900,9.9500,2.3828,2.2344,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5399
3601.8679,9.9500,63.1100,5.8900,9.9500,2.3828,2.2344,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5400
3601.8743,9.9500,63.1100,5.8900,9.9500,2.3906,2.2656,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5464
3601.8747,9.9500,63.1100,5.8900,9.9500,2.3906,2.2656,172.6094,-6.8438,0.7969,0.0156,2021-06-04 13:38:53.5467
3601.8946,9.9500,63.1100,5.8900,9.9500,2.3906,2.3047,172.6094,-6.8438,0.7969,0.0156,2021-06-04 13:38:53.5667
3601.8949,9.9500,63.1100,5.8900,9.9500,2.3906,2.3047,172.6094,-6.8594,0.7969,0.0000,2021-06-04 13:38:53.5670
