Timestamp,Speed,dist,left_angle,right_angle,pitch,roll,yaw,velX,velY,velZ,AbsTime
11546.5377,3.3800,25.3100,1.3400,2.6400,-0.2813,-0.4531,42.1406,2.5313,2.1875,0.0313,2021-09-10 12:35:58.2219
11546.5381,3.3800,25.3100,1.3400,2.6400,-0.2813,-0.4531,42.1406,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2224
11546.5467,3.3800,25.2000,1.3600,2.6300,-0.2813,-0.4531,42.1406,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2309
11546.5468,3.3400,25.2000,1.3600,2.6300,-0.2813,-0.4531,42.1406,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2310
11546.5576,3.3400,25.2000,1.3600,2.6300,-0.2656,-0.4531,42.1484,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2418
11546.5581,3.3400,25.2000,1.3600,2.6300,-0.2656,-0.4531,42.1484,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2424
11546.5774,3.3400,25.2000,1.3600,2.6300,-0.2500,-0.4453,42.1563,2.5156,2.1719,0.0313,2021-09-10 12:35:58.2617
11546.5778,3.3400,25.2000,1.3600,2.6300,-0.2500,-0.4453,42.1563,2.5156,2.1563,0.0156,2021-09-10 12:35:58.2620
11546.5978,3.3400,25.2000,1.3600,2.6300,-0.2344,-0.4297,42.1641,2.5156,2.1563,0.0156,2021-09-10 12:35:58.2820
11546.5981,3.3400,25.2000,1.3600,2.6300,-0.2344,-0.4297,42.1641,2.5000,2.1563,0.0156,2021-09-10 12:35:58.2823
11546.6176,3.3400,25.2000,1.3600,2.6300,-0.2109,-0.4219,42.1641,2.5000,2.1563,0.0156,2021-09-10 12:35:58.3019
11546.6179,3.3400,25.2000,1.3600,2.6300,-0.2109,-0.4219,42.1641,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3022
11546.6375,3.3400,25.2000,1.3600,2.6300,-0.1875,-0.3984,42.1719,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3217
11546.6378,3.3400,25.2000,1.3600,2.6300,-0.1875,-0.3984,42.1719,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3220
11546.6466,3.3400,25.2000,1.3300,2.6600,-0.1875,-0.3984,42.1719,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3309
11546.6468,3.2900,25.2000,1.3300,2.6600,-0.1875,-0.3984,42.1719,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3310
11546.6572,3.2900,25.2000,1.3300,2.6600,-0.1641,-0.3828,42.1797,2.5000,2.1406,0.0156,2021-09-10 12:35:58.3415
11546.6577,3.2900,25.2000,1.3300,2.6600,-0.1641,-0.3828,42.1797,2.4844,2.1250,0.0156,2021-09-10 12:35:58.3419
11546.6777,3.2900,25.2000,1.3300,2.6600,-0.1328,-0.3594,42.1797,2.4844,2.1250,0.0156,2021-09-10 12:35:58.3619
11546.6781,3.2900,25.2000,1.3300,2.6600,-0.1328,-0.3594,42.1797,2.4844,2.1250,0.0000,2021-09-10 12:35:58.3624
11546.6977,3.2900,25.2000,1.3300,2.6600,-0.1094,-0.3359,42.1875,2.4844,2.1250,0.0000,2021-09-10 12:35:58.3819
11546.6980,3.2900,25.2000,1.3300,2.6600,-0.1094,-0.3359,42.1875,2.4688,2.1250,0.0000,2021-09-10 12:35:58.3823
11546.7173,3.2900,25.2000,1.3300,2.6600,-0.0703,-0.3125,42.1953,2.4688,2.1250,0.0000,2021-09-10 12:35:58.4015
11546.7176,3.2900,25.2000,1.3300,2.6600,-0.0703,-0.3125,42.1953,2.4688,2.1094,0.0000,2021-09-10 12:35:58.4018
11546.7379,3.2900,25.2000,1.3300,2.6600,-0.0391,-0.2891,42.1953,2.4688,2.1094,0.0000,2021-09-10 12:35:58.4221
11546.7384,3.2900,25.2000,1.3300,2.6600,-0.0391,-0.2891,42.1953,2.4531,2.1094,0.0000,2021-09-10 12:35:58.4226
11546.7466,3.2900,25.2000,1.2400,2.7400,-0.0391,-0.2891,42.1953,2.4531,2.1094,0.0000,2021-09-10 12:35:58.4309
11546.7468,3.2400,25.2000,1.2400,2.7400,-0.0391,-0.2891,42.1953,2.4531,2.1094,0.0000,2021-09-10 12:35:58.4311
11546.7577,3.2400,25.2000,1.2400,2.7400,-0.0078,-0.2578,42.2031,2.4531,2.1094,0.0000,2021-09-10 12:35:58.4419
11546.7582,3.2400,25.2000,1.2400,2.7400,-0.0078,-0.2578,42.2031,2.4531,2.0938,0.0000,2021-09-10 12:35:58.4424
11546.7775,3.2400,25.2000,1.2400,2.7400,0.0313,-0.2344,42.2109,2.4531,2.0938,0.0000,2021-09-10 12:35:58.4617
11546.7779,3.2400,25.2000,1.2400,2.7400,0.0313,-0.2344,42.2109,2.4531,2.0938,-0.0156,2021-09-10 12:35:58.4622
11546.7972,3.2400,25.2000,1.2400,2.7400,0.0625,-0.2109,42.2109,2.4531,2.0938,-0.0156,2021-09-10 12:35:58.4815
11546.7976,3.2400,25.2000,1.2400,2.7400,0.0625,-0.2109,42.2109,2.4375,2.0938,-0.0156,2021-09-10 12:35:58.4818
11546.8179,3.2400,25.2000,1.2400,2.7400,0.1016,-0.1875,42.2188,2.4375,2.0938,-0.0156,2021-09-10 12:35:58.5022
11546.8183,3.2400,25.2000,1.2400,2.7400,0.1016,-0.1875,42.2188,2.4375,2.0781,-0.0156,2021-09-10 12:35:58.5026
11546.8377,3.2400,25.2000,1.2400,2.7400,0.1406,-0.1641,42.2188,2.4375,2.0781,-0.0156,2021-09-10 12:35:58.5219
11546.8381,3.2400,25.2000,1.2400,2.7400,0.1406,-0.1641,42.2188,2.4219,2.0781,-0.0156,2021-09-10 12:35:58.5223
11546.8466,3.2400,25.2000,1.1500,2.8400,0.1406,-0.1641,42.2188,2.4219,2.0781,-0.0156,2021-09-10 12:35:58.5308
11546.8468,3.2000,25.2000,1.1500,2.8400,0.1406,-0.1641,42.2188,2.4219,2.0781,-0.0156,2021-09-10 12:35:58.5311
11546.8575,3.2000,25.2000,1.1500,2.8400,0.1797,-0.1406,42.2266,2.4219,2.0781,-0.0156,2021-09-10 12:35:58.5417
11546.8578,3.2000,25.2000,1.1500,2.8400,0.1797,-0.1406,42.2266,2.4219,2.0625,-0.0156,2021-09-10 12:35:58.5420
11546.8778,3.2000,25.2000,1.1500,2.8400,0.2109,-0.1172,42.2266,2.4219,2.0625,-0.0156,2021-09-10 12:35:58.5621
11546.8781,3.2000,25.2000,1.1500,2.8400,0.2109,-0.1172,42.2266,2.4063,2.0625,-0.0156,2021-09-10 12:35:58.5624
11546.8978,3.2000,25.2000,1.1500,2.8400,0.2500,-0.0938,42.2344,2.4063,2.0625,-0.0156,2021-09-10 12:35:58.5820
11546.8982,3.2000,25.2000,1.1500,2.8400,0.2500,-0.0938,42.2344,2.4063,2.0625,-0.0156,2021-09-10 12:35:58.5824
11546.9175,3.2000,25.2000,1.1500,2.8400,0.2813,-0.0781,42.2344,2.4063,2.0625,-0.0156,2021-09-10 12:35:58.6018
11546.9179,3.2000,25.2000,1.1500,2.8400,0.2813,-0.0781,42.2344,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6022
11546.9372,3.2000,25.2000,1.1500,2.8400,0.3125,-0.0547,42.2422,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6215
11546.9375,3.2000,25.2000,1.1500,2.8400,0.3125,-0.0547,42.2422,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6218
11546.9466,3.2000,25.2000,1.0800,2.9100,0.3125,-0.0547,42.2422,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6309
11546.9469,3.1400,25.2000,1.0800,2.9100,0.3125,-0.0547,42.2422,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6311
11546.9579,3.1400,25.2000,1.0800,2.9100,0.3438,-0.0391,42.2422,2.3906,2.0469,-0.0156,2021-09-10 12:35:58.6421
11546.9583,3.1400,25.2000,1.0800,2.9100,0.3438,-0.0391,42.2422,2.3750,2.0469,-0.0156,2021-09-10 12:35:58.6425
11546.9776,3.1400,25.2000,1.0800,2.9100,0.3672,-0.0234,42.2500,2.3750,2.0469,-0.0156,2021-09-10 12:35:58.6618
11546.9781,3.1400,25.2000,1.0800,2.9100,0.3672,-0.0234,42.2500,2.3750,2.0469,-0.0156,2021-09-10 12:35:58.6624
11546.9974,3.1400,25.2000,1.0800,2.9100,0.3906,-0.0078,42.2578,2.3750,2.0469,-0.0156,2021-09-10 12:35:58.6817
11546.9977,3.1400,25.2000,1.0800,2.9100,0.3906,-0.0078,42.2578,2.3750,2.0313,-0.0156,2021-09-10 12:35:58.6820
11547.0179,3.1400,25.2000,1.0800,2.9100,0.4141,0.0156,42.2578,2.3750,2.0313,-0.0156,2021-09-10 12:35:58.7021
11547.0182,3.1400,25.2000,1.0800,2.9100,0.4141,0.0156,42.2578,2.3594,2.0313,-0.0156,2021-09-10 12:35:58.7024
11547.0377,3.1400,25.2000,1.0800,2.9100,0.4297,0.0313,42.2656,2.3594,2.0313,-0.0156,2021-09-10 12:35:58.7219
11547.0382,3.1400,25.2000,1.0800,2.9100,0.4297,0.0313,42.2656,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7225
11547.0467,3.1400,25.2000,1.0200,2.9700,0.4297,0.0313,42.2656,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7310
11547.0469,3.1100,25.2000,1.0200,2.9700,0.4297,0.0313,42.2656,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7312
11547.0575,3.1100,25.2000,1.0200,2.9700,0.4375,0.0469,42.2734,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7418
11547.0579,3.1100,25.2000,1.0200,2.9700,0.4375,0.0469,42.2734,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7422
11547.0773,3.1100,25.2000,1.0200,2.9700,0.4453,0.0625,42.2813,2.3438,2.0313,0.0000,2021-09-10 12:35:58.7616
11547.0776,3.1100,25.2000,1.0200,2.9700,0.4453,0.0625,42.2813,2.3281,2.0313,0.0000,2021-09-10 12:35:58.7619
11547.0978,3.1100,25.2000,1.0200,2.9700,0.4531,0.0781,42.2891,2.3281,2.0313,0.0000,2021-09-10 12:35:58.7821
11547.0981,3.1100,25.2000,1.0200,2.9700,0.4531,0.0781,42.2891,2.3281,2.0156,0.0000,2021-09-10 12:35:58.7824
11547.1176,3.1100,25.2000,1.0200,2.9700,0.4453,0.1094,42.2969,2.3281,2.0156,0.0000,2021-09-10 12:35:58.8018
11547.1179,3.1100,25.2000,1.0200,2.9700,0.4453,0.1094,42.2969,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8021
11547.1375,3.1100,25.2000,1.0200,2.9700,0.4375,0.1406,42.3047,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8217
11547.1379,3.1100,25.2000,1.0200,2.9700,0.4375,0.1406,42.3047,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8222
11547.1466,3.1100,25.2000,0.9600,3.0300,0.4375,0.1406,42.3047,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8309
11547.1467,3.0600,25.2000,0.9600,3.0300,0.4375,0.1406,42.3047,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8310
11547.1580,3.0600,25.2000,0.9600,3.0300,0.4297,0.1719,42.3047,2.3125,2.0156,0.0156,2021-09-10 12:35:58.8423
11547.1583,3.0600,25.2000,0.9600,3.0300,0.4297,0.1719,42.3047,2.2969,2.0156,0.0156,2021-09-10 12:35:58.8426
11547.1778,3.0600,25.2000,0.9600,3.0300,0.4141,0.2109,42.3125,2.2969,2.0156,0.0156,2021-09-10 12:35:58.8620
11547.1781,3.0600,25.2000,0.9600,3.0300,0.4141,0.2109,42.3125,2.2969,2.0000,0.0313,2021-09-10 12:35:58.8623
11547.1975,3.0600,25.2000,0.9600,3.0300,0.3984,0.2578,42.3203,2.2969,2.0000,0.0313,2021-09-10 12:35:58.8817
11547.1978,3.0600,25.2000,0.9600,3.0300,0.3984,0.2578,42.3203,2.2813,2.0000,0.0313,2021-09-10 12:35:58.8820
11547.2174,3.0600,25.2000,0.9600,3.0300,0.3828,0.2969,42.3203,2.2813,2.0000,0.0313,2021-09-10 12:35:58.9016
11547.2178,3.0600,25.2000,0.9600,3.0300,0.3828,0.2969,42.3203,2.2813,2.0000,0.0313,2021-09-10 12:35:58.9020
11547.2377,3.0600,25.2000,0.9600,3.0300,0.3672,0.3438,42.3281,2.2813,2.0000,0.0313,2021-09-10 12:35:58.9220
11547.2381,3.0600,25.2000,0.9600,3.0300,0.3672,0.3438,42.3281,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9224
11547.2467,3.0600,25.2000,0.8200,3.1700,0.3672,0.3438,42.3281,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9309
11547.2468,3.0300,25.2000,0.8200,3.1700,0.3672,0.3438,42.3281,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9311
11547.2576,3.0300,25.2000,0.8200,3.1700,0.3438,0.3984,42.3281,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9419
11547.2579,3.0300,25.2000,0.8200,3.1700,0.3438,0.3984,42.3281,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9422
11547.2774,3.0300,25.2000,0.8200,3.1700,0.3359,0.4453,42.3203,2.2656,1.9844,0.0469,2021-09-10 12:35:58.9617
11547.2780,3.0300,25.2000,0.8200,3.1700,0.3359,0.4453,42.3203,2.2500,1.9844,0.0469,2021-09-10 12:35:58.9622
11547.2980,3.0300,25.2000,0.8200,3.1700,0.3047,0.5000,42.3203,2.2500,1.9844,0.0469,2021-09-10 12:35:58.9822
11547.2983,3.0300,25.2000,0.8200,3.1700,0.3047,0.5000,42.3203,2.2500,1.9844,0.0469,2021-09-10 12:35:58.9825
11547.3176,3.0300,25.2000,0.8200,3.1700,0.2969,0.5469,42.3203,2.2500,1.9844,0.0469,2021-09-10 12:35:59.0019
11547.3180,3.0300,25.2000,0.8200,3.1700,0.2969,0.5469,42.3203,2.2344,1.9844,0.0625,2021-09-10 12:35:59.0023
11547.3374,3.0300,25.2000,0.8200,3.1700,0.2813,0.6016,42.3125,2.2344,1.9844,0.0625,2021-09-10 12:35:59.0217
11547.3378,3.0300,25.2000,0.8200,3.1700,0.2813,0.6016,42.3125,2.2344,1.9688,0.0625,2021-09-10 12:35:59.0221
11547.3470,3.0300,25.2000,0.6400,3.3500,0.2813,0.6016,42.3125,2.2344,1.9688,0.0625,2021-09-10 12:35:59.0312
11547.3477,2.9800,25.2000,0.6400,3.3500,0.2813,0.6016,42.3125,2.2344,1.9688,0.0625,2021-09-10 12:35:59.0319
11547.3573,2.9800,25.2000,0.6400,3.3500,0.2656,0.6484,42.3125,2.2344,1.9688,0.0625,2021-09-10 12:35:59.0416
11547.3578,2.9800,25.2000,0.6400,3.3500,0.2656,0.6484,42.3125,2.2188,1.9688,0.0625,2021-09-10 12:35:59.0420
11547.3778,2.9800,25.2000,0.6400,3.3500,0.2656,0.7031,42.3047,2.2188,1.9688,0.0625,2021-09-10 12:35:59.0621
11547.3782,2.9800,25.2000,0.6400,3.3500,0.2656,0.7031,42.3047,2.2188,1.9688,0.0625,2021-09-10 12:35:59.0625
11547.3975,2.9800,25.2000,0.6400,3.3500,0.2500,0.7578,42.2969,2.2188,1.9688,0.0625,2021-09-10 12:35:59.0818
11547.3978,2.9800,25.2000,0.6400,3.3500,0.2500,0.7578,42.2969,2.2031,1.9531,0.0625,2021-09-10 12:35:59.0821
11547.4174,2.9800,25.2000,0.6400,3.3500,0.2578,0.8047,42.2891,2.2031,1.9531,0.0625,2021-09-10 12:35:59.1017
11547.4180,2.9800,25.2000,0.6400,3.3500,0.2578,0.8047,42.2891,2.2031,1.9531,0.0625,2021-09-10 12:35:59.1022
11547.4379,2.9800,25.2000,0.6400,3.3500,0.2500,0.8594,42.2813,2.2031,1.9531,0.0625,2021-09-10 12:35:59.1222
11547.4382,2.9800,25.2000,0.6400,3.3500,0.2500,0.8594,42.2813,2.2031,1.9531,0.0781,2021-09-10 12:35:59.1225
11547.4466,2.9800,25.2000,0.4600,3.5300,0.2500,0.8594,42.2813,2.2031,1.9531,0.0781,2021-09-10 12:35:59.1309
11547.4468,2.9400,25.2000,0.4600,3.5300,0.2500,0.8594,42.2813,2.2031,1.9531,0.0781,2021-09-10 12:35:59.1311
11547.4578,2.9400,25.2000,0.4600,3.5300,0.2578,0.9141,42.2813,2.2031,1.9531,0.0781,2021-09-10 12:35:59.1421
11547.4582,2.9400,25.2000,0.4600,3.5300,0.2578,0.9141,42.2813,2.1875,1.9375,0.0625,2021-09-10 12:35:59.1425
11547.4775,2.9400,25.2000,0.4600,3.5300,0.2656,0.9688,42.2734,2.1875,1.9375,0.0625,2021-09-10 12:35:59.1618
11547.4780,2.9400,25.2000,0.4600,3.5300,0.2656,0.9688,42.2734,2.1875,1.9375,0.0781,2021-09-10 12:35:59.1622
11547.4974,2.9400,25.2000,0.4600,3.5300,0.2734,1.0234,42.2656,2.1875,1.9375,0.0781,2021-09-10 12:35:59.1817
11547.4979,2.9400,25.2000,0.4600,3.5300,0.2734,1.0234,42.2656,2.1719,1.9375,0.0781,2021-09-10 12:35:59.1821
11547.5178,2.9400,25.2000,0.4600,3.5300,0.2813,1.0781,42.2578,2.1719,1.9375,0.0781,2021-09-10 12:35:59.2021
11547.5183,2.9400,25.2000,0.4600,3.5300,0.2813,1.0781,42.2578,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2025
11547.5377,2.9400,25.2000,0.4600,3.5300,0.2813,1.1328,42.2500,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2220
11547.5381,2.9400,25.2000,0.4600,3.5300,0.2813,1.1328,42.2500,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2224
11547.5466,2.9400,25.2000,0.2700,3.7200,0.2813,1.1328,42.2500,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2309
11547.5468,2.9000,25.2000,0.2700,3.7200,0.2813,1.1328,42.2500,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2311
11547.5575,2.9000,25.2000,0.2700,3.7200,0.2891,1.1875,42.2422,2.1719,1.9219,0.0781,2021-09-10 12:35:59.2417
11547.5578,2.9000,25.2000,0.2700,3.7200,0.2891,1.1875,42.2422,2.1563,1.9219,0.0781,2021-09-10 12:35:59.2420
11547.5772,2.9000,25.2000,0.2700,3.7200,0.2969,1.2422,42.2344,2.1563,1.9219,0.0781,2021-09-10 12:35:59.2615
11547.5776,2.9000,25.2000,0.2700,3.7200,0.2969,1.2422,42.2344,2.1563,1.9219,0.0781,2021-09-10 12:35:59.2618
11547.5976,2.9000,25.2000,0.2700,3.7200,0.2969,1.2891,42.2266,2.1563,1.9219,0.0781,2021-09-10 12:35:59.2819
11547.5979,2.9000,25.2000,0.2700,3.7200,0.2969,1.2891,42.2266,2.1406,1.9063,0.0781,2021-09-10 12:35:59.2822
11547.6174,2.9000,25.2000,0.2700,3.7200,0.2969,1.3438,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3017
11547.6179,2.9000,25.2000,0.2700,3.7200,0.2969,1.3438,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3021
11547.6373,2.9000,25.2000,0.2700,3.7200,0.2891,1.3906,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3215
11547.6376,2.9000,25.2000,0.2700,3.7200,0.2891,1.3906,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3218
11547.6466,2.9000,25.2000,0.0800,3.9100,0.2891,1.3906,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3309
11547.6468,2.8600,25.2000,0.0800,3.9100,0.2891,1.3906,42.2188,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3311
11547.6578,2.8600,25.2000,0.0800,3.9100,0.2891,1.4375,42.2109,2.1406,1.9063,0.0781,2021-09-10 12:35:59.3421
11547.6583,2.8600,25.2000,0.0800,3.9100,0.2891,1.4375,42.2109,2.1250,1.9063,0.0781,2021-09-10 12:35:59.3425
11547.6777,2.8600,25.2000,0.0800,3.9100,0.2734,1.4844,42.2031,2.1250,1.9063,0.0781,2021-09-10 12:35:59.3619
11547.6781,2.8600,25.2000,0.0800,3.9100,0.2734,1.4844,42.2031,2.1250,1.8906,0.0781,2021-09-10 12:35:59.3624
11547.6975,2.8600,25.2000,0.0800,3.9100,0.2656,1.5313,42.2031,2.1250,1.8906,0.0781,2021-09-10 12:35:59.3817
11547.6978,2.8600,25.2000,0.0800,3.9100,0.2656,1.5313,42.2031,2.1250,1.8906,0.0781,2021-09-10 12:35:59.3820
11547.7173,2.8600,25.2000,0.0800,3.9100,0.2500,1.5703,42.1953,2.1250,1.8906,0.0781,2021-09-10 12:35:59.4015
11547.7176,2.8600,25.2000,0.0800,3.9100,0.2500,1.5703,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4018
11547.7376,2.8600,25.2000,0.0800,3.9100,0.2344,1.6094,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4219
11547.7380,2.8600,25.2000,0.0800,3.9100,0.2344,1.6094,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4223
11547.7466,2.8600,25.2000,-0.0800,4.0700,0.2344,1.6094,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4309
11547.7467,2.8300,25.2000,-0.0800,4.0700,0.2344,1.6094,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4310
11547.7576,2.8300,25.2000,-0.0800,4.0700,0.2188,1.6484,42.1953,2.1094,1.8906,0.0781,2021-09-10 12:35:59.4418
11547.7579,2.8300,25.2000,-0.0800,4.0700,0.2188,1.6484,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.4421
11547.7774,2.8300,25.2000,-0.0800,4.0700,0.1953,1.6875,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.4616
11547.7778,2.8300,25.2000,-0.0800,4.0700,0.1953,1.6875,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.4621
11547.7979,2.8300,25.2000,-0.0800,4.0700,0.1797,1.7188,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.4821
11547.7983,2.8300,25.2000,-0.0800,4.0700,0.1797,1.7188,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.4825
11547.8176,2.8300,25.2000,-0.0800,4.0700,0.1641,1.7578,42.1953,2.0938,1.8750,0.0781,2021-09-10 12:35:59.5018
11547.8179,2.8300,25.2000,-0.0800,4.0700,0.1641,1.7578,42.1953,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5021
11547.8375,2.8300,25.2000,-0.0800,4.0700,0.1484,1.7969,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5218
11547.8378,2.8300,25.2000,-0.0800,4.0700,0.1484,1.7969,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5221
11547.8466,2.8300,25.2000,-0.2100,4.2100,0.1484,1.7969,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5309
11547.8467,2.7800,25.2000,-0.2100,4.2100,0.1484,1.7969,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5310
11547.8574,2.7800,25.2000,-0.2100,4.2100,0.1328,1.8281,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5416
11547.8578,2.7800,25.2000,-0.2100,4.2100,0.1328,1.8281,42.1875,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5421
11547.8778,2.7800,25.2000,-0.2100,4.2100,0.1250,1.8672,42.1797,2.0781,1.8594,0.0781,2021-09-10 12:35:59.5621
11547.8781,2.7800,25.2000,-0.2100,4.2100,0.1250,1.8672,42.1797,2.0625,1.8438,0.0781,2021-09-10 12:35:59.5624
